etID  | Proto-Indo-European | Proto-Balkan-Indo-European | Archaic Proto-Albanian | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk {GOLD} | Old North Tosk {GOLD} | Output {GOLD}
927    | ... | ... | ... | ... | ... | ... | ... | ... | #zˌɑbˈælʊ# | *#zˌabˈɛl# {GOLD: >*} | *#zˌabˈɛl# {GOLD: >*} | *#zabˈɛl# {GOLD: >*} | *#zabˈɛl# {GOLD: #zabˈɛl#}
928    | ... | ... | ... | ... | ... | ... | #zˌɑbˈɔːjɪ# | *#zˌɑbˈɔːjɪ# | *#zˌɑbˈuo̯# | *#zˌabˈuo̯# {GOLD: #zˌabˈuo̯#} | *#zˌabˈua̯# {GOLD: >*} | *#zabˈua̯# {GOLD: >*} | *#zabˈua̯# {GOLD: #zabˈua̯#}
929    | ... | ... | #ɦˌajɡialˈon# | *#ˌɑjd͡ʒɑlˈon# | *#ˌɑjd͡ʒˈɑlʊn# | *#ˌɑjd͡ʒˈɑlun# | *#d͡ʒˈalun# | *#zˈalũn# | *#zˈaːlˠə# | *#zˈaːlˠ# {GOLD: >*} | *#zˈaːlˠ# {GOLD: >*} | *#zˈalˠ# {GOLD: >*} | *#zˈalˠ# {GOLD: #zˈalˠ#}
930    | ... | ... | ... | ... | ... | ... | #zˌɒ̃bˈiʃtɪ# | *#zˌɑ̃nbˈiʃtɪ# | *#zˌɑ̃nbˈiːʃtə# | *#zˌʌ̃mbˈiːʃt# {GOLD: #zˌãmbˈiʃt#} | *#zˌə̃mbˈiːʃt# {GOLD: >*} | *#zəmbˈiʃt# {GOLD: >*} | *#zəmbˈiʃt# {GOLD: #zəmbˈiʃt#}
931    | ... | ... | ... | ... | ... | ... | #zˌɒ̃bʊlˈɑkʊ# | *#zˌɑ̃nblˈɑkə# | *#zˌɑ̃nblˈɑkə# | *#zˌʌ̃mblˈak# {GOLD: #zˌɑ̃mblˈak#} | *#zˌə̃mblˈak# {GOLD: >*} | *#zəmblˈak# {GOLD: >*} | *#zəmblˈak# {GOLD: #zəmblˈak#}
932    | ... | ... | ... | #diˈɑːnɑ# | *#d͡ʒjˈɑːnɑ# | *#d͡ʒjˈɑnɑ# | *#d͡ʒˈana# | *#zˈãɾ̃a# | *#zˈãɾ̃a# | *#zˈʌ̃ɾ̃ə# {GOLD: #zˈɑ̃ɾ̃ə#} | *#zˈə̃ɾ̃ə# {GOLD: >*} | *#zˈəɾə# {GOLD: >*} | *#zˈəɾə# {GOLD: #zˈəɾə#}
933    | ... | ... | #diˈaːmeron# | *#d͡ʒˈɒːməron# | *#d͡ʒˈaːmːərʊ# | *#d͡ʒˈamːəru# | *#d͡ʒˈamːəru# | *#zˈãmːəɾu# | *#zˈãmːəɾə# | *#zˈʌ̃mːɾ̩# {GOLD: #zˈãməɾə#} | *#zˈə̃mɾ̩# {GOLD: >*} | *#zˈəmɾ̩# {GOLD: >*} | *#zˈəməɾ# {GOLD: #zˈəməɾ#}
934    | ... | ... | ... | ... | ... | ... | #zˈɒ̃bʊsæ# | *#zˈɑ̃nbʃɑ# | *#zˈɑ̃npʃɑ# | *#zˈʌ̃mʃə# {GOLD: #zˈɑ̃mpʃə#} | *#zˈə̃mʃə# {GOLD: >*} | *#zˈəmt͡ʃə# {GOLD: >*} | *#zˈəmt͡ʃə# {GOLD: #zˈəmt͡ʃə#}
935    | ... | ... | ... | ... | #jɔzˈɛfɔ# | *#jozˈɛfo# | *#jozˈɛfo# | *#jɔzˈɛfɔ# | *#jɔzˈɛːfə# | *#jɔzˈɛːf# {GOLD: >*} | *#jɔzˈɛːf# {GOLD: >*} | *#jɔzˈɛf# {GOLD: >*} | *#jɔzˈɛf# {GOLD: #zˈɛf#}
936    | ... | ... | ... | ... | ... | ... | #zˈɯʃɑ# | *#zˈɯʃɑ# | *#zˈuːʃɑ# | *#zˈuːʃə# {GOLD: >*} | *#zˈuːʃə# {GOLD: >*} | *#zˈuʃə# {GOLD: >*} | *#zˈuʃə# {GOLD: #zˈuʃə#}
937    | ... | ... | ... | #skˈɑbiem# | *#skˈɑbjɛ# | *#skˈɑbjɛ# | *#zɟˈebjɛ# | *#zɟˈebjɛ# | *#zɟˈɛbjɛ# | *#zɟˈɛbɛ# {GOLD: >*} | *#zɟˈɛbɛ# {GOLD: >*} | *#zɟˈɛbɛ# {GOLD: >*} | *#zɟˈɛbɛ# {GOLD: #zɟˈɛbɛ#}
938    | ... | ... | ... | #skˈoːriɑ# | *#skˈoːrjɑ# | *#skˈørjɑ# | *#zɟˈyra# | *#zɟˈyɾa# | *#zɟˈyːɾa# | *#zɟˈyːɾə# {GOLD: >*} | *#zɟˈyːɾə# {GOLD: >*} | *#zɟˈyɾə# {GOLD: >*} | *#zɟˈyɾə# {GOLD: #zɟˈyɾə#}
939    | ... | ... | ... | #ˌekswˌiɡilˈɑːnioː# | *#ˌɛswˌɪɡɪlˈɒːnju# | *#ˌɛsweɡelˈoɲu# | *#zbeɟɪlˈoɲu# | *#zbɪɟɪlˈɔ̃ɲu# | *#zbɟəlˠˈɔ̃ɲə# | *#zɟəlˠˈɔ̃ɲ# {GOLD: >*} | *#zɟəlˠˈɔ̃ɲ# {GOLD: >*} | *#zɟəlˠˈɔɲ# {GOLD: >*} | *#zɟəlˠˈɔj# {GOLD: #zɟˈɔj#}
940    | ... | ... | ... | ... | ... | ... | ... | ... | #jˌɪzbɑβˈitɪ# | *#zbavˈit# {GOLD: >*} | *#zbavˈit# {GOLD: >*} | *#zbavˈit# {GOLD: >*} | *#zbavˈit# {GOLD: #zbavˈit#}
941    | ... | ... | ... | #dˌiswˌeːlˈɑːnioː# | *#dˌɪswˌeːlˈɒːnju# | *#dˌiswˌelˈoɲu# | *#dˌizbˌulːˈoɲu# | *#dɪzbˌulːˈɔ̃ɲu# | *#dəzbˌulːˈɔ̃ɲə# | *#zbˌulːˈɔ̃ɲ# {GOLD: >*} | *#zbˌulːˈɔ̃ɲ# {GOLD: >*} | *#zbulˈɔɲ# {GOLD: >*} | *#zbulˈɔj# {GOLD: #zbulˈɔj#}
942    | ... | ... | ... | ... | ... | ... | #zwˌærˈiʃtɛ# | *#zwˌɑɾˈiʃtɛ# | *#zwˌɑɾˈiːʃtə# | *#zvˌaɾˈiːʃt# {GOLD: >*} | *#zvˌaɾˈiːʃt# {GOLD: >*} | *#zvaɾˈiʃt# {GOLD: >*} | *#zvaɾˈiʃt# {GOLD: #zvaɾˈiʃt#}
943    | ... | ... | ... | ... | #ˌɛsmˈʊʎɑ# | *#ˌɛsmˈuʎɑ# | *#zmˈuʎa# | *#zmˈuʎa# | *#zmˈɔjlɛ# | *#zmˈɔjlɛ# {GOLD: >*} | *#zmˈɔjlɛ# {GOLD: >*} | *#zmˈɔjlɛ# {GOLD: >*} | *#zmˈɔjlɛ# {GOLD: #zmˈɔjlɛ#}
944    | ... | ... | ... | ... | ... | ... | ... | #θˈamna# | *#θˈamːa# | *#θˈamːə# {GOLD: >*} | *#θˈamə# {GOLD: >*} | *#θˈamə# {GOLD: >*} | *#θˈamə# {GOLD: #θˈanə#}
945    | ... | ... | ... | #t͡sˈikɑm# | *#t͡sˈikɑ# | *#θˈikɑ# | *#θˈika# | *#θˈika# | *#θˈika# | *#θˈikə# {GOLD: >*} | *#θˈikə# {GOLD: >*} | *#θˈikə# {GOLD: >*} | *#θˈikə# {GOLD: #θˈikə#}
946    | ... | ... | ... | ... | ... | ... | ... | #ðjˈakɔn# | *#ðjˈakə# | *#ðjˈak# {GOLD: >*} | *#ðjˈak# {GOLD: >*} | *#ðjˈak# {GOLD: >*} | *#ðjˈak# {GOLD: #ðjˈak#}
947    | ... | ... | #ɦˌajd͡zˈiːd͡zaː# | *#ˌɑjd͡zˈiːd͡zɑ# | *#ˌɑjd͡zˈid͡zɑ# | *#ˌɑjðˈiðɑ# | *#ðˈiða# | *#ðˈiða# | *#ðˈiða# | *#ðˈiðə# {GOLD: #ðˈiː#} | *#ðˈiðə# {GOLD: >*} | *#ðˈiðə# {GOLD: >*} | *#ðˈiðə# {GOLD: #ðˈi#}
948    | ... | ... | ... | ... | ... | ... | ... | #ðˈiskɔ# | *#ðˈiːskə# | *#ðˈiːsk# {GOLD: >*} | *#ðˈiːsk# {GOLD: >*} | *#ðˈisk# {GOLD: >*} | *#ðˈisk# {GOLD: #ðˈisk#}
949    | ... | ... | ... | ... | ... | ... | ... | #ðˈɔmɔ# | *#ðˈɔmə# | *#ðˈɔm# {GOLD: >*} | *#ðˈɔm# {GOLD: >*} | *#ðˈɔm# {GOLD: >*} | *#ðˈɔm# {GOLD: #ðˈɔmə#}
950    | ... | ... | ... | #edˌoːnˈɑːnioː# | *#ɛdˌunˈɒːnju# | *#ɛdˌuɾˈoɲu# | *#ðˌuɾˈoɲu# | *#ðˌuɾˈɔ̃ɲu# | *#ðˌuɾˈɔ̃ɲə# | *#ðˌuɾˈɔ̃ɲ# {GOLD: >*} | *#ðˌuɾˈɔ̃ɲ# {GOLD: >*} | *#ðuɾˈɔɲ# {GOLD: >*} | *#ðuɾˈɔj# {GOLD: #ðuɾˈɔj#}
951    | ... | ... | ... | #nˌɑːtˈuːrɑm# | *#nˌɑːtˈuːrɑ# | *#nˌɑtˈyrɑ# | *#nˌatˈyra# | *#nˌaːtˈyɾa# | *#nˌaːtˈyːɾa# | *#nˌaːtˈyːɾə# {GOLD: >*} | *#nˌaːtˈyːɾə# {GOLD: >*} | *#natˈyɾə# {GOLD: >*} | *#natˈyɾə# {GOLD: #natˈyɾə#}
952    | ... | ... | ... | #ˌinˌɑltiˈɑːnioː# | *#ˌɪnˌɑlt͡ʃjˈɒːnju# | *#ˌenˌɑlt͡ʃjˈoɲu# | *#nˌalt͡ʃˈoɲu# | *#nˌalsˈɔ̃ɲu# | *#nˌalsˈɔ̃ɲə# | *#nˌalsˈɔ̃ɲ# {GOLD: >*} | *#nˌalsˈɔ̃ɲ# {GOLD: >*} | *#nalt͡sˈɔɲ# {GOLD: #nalt͡sˈɔɲ#} | *#nalt͡sˈɔj# {GOLD: #nalt͡sˈɔj#}
953    | ... | ... | ... | #ˌinˌɑwritˈɑːnioː# | *#ˌɪnˌɑwrɪtˈɒːnju# | *#ˌenˌɑwrtˈoɲu# | *#nˌawrtˈoɲu# | *#nˌaːɾtˈɔ̃ɲu# | *#nˌaːɾtˈɔ̃ɲə# | *#nˌaːɾtˈɔ̃ɲ# {GOLD: >*} | *#nˌaːɾtˈɔ̃ɲ# {GOLD: >*} | *#naɾtˈɔɲ# {GOLD: >*} | *#naɾtˈɔj# {GOLD: #naɾtˈɔj#}
954    | ... | ... | ... | ... | #ˌɑnˌɑfˈɔrɑ# | *#ˌɑnˌɑfˈorɑ# | *#nˌafˈora# | *#nˌafˈɔɾa# | *#nˌafˈɔːɾa# | *#nˌafˈɔːɾə# {GOLD: >*} | *#nˌafˈɔːɾə# {GOLD: >*} | *#nafˈɔɾə# {GOLD: >*} | *#nafˈɔɾə# {GOLD: #nafˈɔɾə#}
955    | ... | ... | ... | #ˌinˈɑltum# | *#ˌɪnˈɑltʊ# | *#ˌenˈɑltu# | *#nˈaltu# | *#nˈaltu# | *#nˈaːltə# | *#nˈaːlt# {GOLD: #nˈalt#} | *#nˈaːlt# {GOLD: >*} | *#nˈalt# {GOLD: >*} | *#nˈalt# {GOLD: #nˈalt#}
956    | ... | ... | ... | #ˌinˈɑltɑ# | *#ˌɪnˈɑltɑ# | *#ˌenˈɑltɑ# | *#nˈalta# | *#nˈalta# | *#nˈaːlta# | *#nˈaːltə# {GOLD: #nˈaltə#} | *#nˈaːltə# {GOLD: >*} | *#nˈaltə# {GOLD: #nˈaltə#} | *#nˈaltə# {GOLD: #nˈaltə#}
957    | ... | ... | ... | #nˈɑppɑ# | *#nˈɑppɑ# | *#nˈɑppɑ# | *#nˈappa# | *#nˈapa# | *#nˈapa# | *#nˈapə# {GOLD: >*} | *#nˈapə# {GOLD: >*} | *#nˈapə# {GOLD: >*} | *#nˈapə# {GOLD: #nˈapə#}
958    | ... | ... | ... | #nˌominˈɑːnioː# | *#nˌɛmːɪnˈɒːnju# | *#nˌemːenˈoɲu# | *#nˌemːɑ̃ɾ̃ˈoɲu# | *#nˌẽmːə̃ɾ̃ˈɔ̃ɲu# | *#nˌə̃mːə̃ɾ̃ˈɔ̃ɲə# | *#nˌə̃mːə̃ɾ̃ˈɔ̃ɲ# {GOLD: >*} | *#nˌə̃mɾ̃ˈɔ̃ɲ# {GOLD: >*} | *#nəmɾˈɔɲ# {GOLD: >*} | *#nəmɾˈɔj# {GOLD: #nəməɾˈɔj#}
959    | ... | ... | ... | ... | ... | ... | #nˌɛrˈɑnt͡sɑ# | *#nˌɛɾˈɑ̃nt͡sɑ# | *#nˌɛɾˈɑ̃nd͡zɑ# | *#nˌɛɾˈʌ̃nd͡zə# {GOLD: >*} | *#nˌɛɾˈə̃nd͡zə# {GOLD: >*} | *#nɛɾˈənd͡zə# {GOLD: >*} | *#nɛɾˈənd͡zə# {GOLD: #nɛɾˈənd͡zə#}
960    | ... | ... | ... | ... | ... | ... | ... | ... | #nˌɛpˈərtəkɑ# | *#nˌɛpˈəɾkə# {GOLD: >*} | *#nˌɛpˈəɾkə# {GOLD: >*} | *#nɛpˈəɾkə# {GOLD: >*} | *#nɛpˈəɾkə# {GOLD: #nɛpˈəɾkə#}
961    | ... | ... | ... | ... | ... | ... | ... | ... | #nˌɛβˌærˈitɪ# | *#nˌɛvˌɛɾˈit# {GOLD: >*} | *#nˌɛvˌɛɾˈit# {GOLD: >*} | *#nɛvɛɾˈit# {GOLD: >*} | *#nɛvɛɾˈit# {GOLD: #nɛvɛɾˈit#}
962    | ... | ... | ... | ... | ... | ... | ... | ... | #nˌɛβˈɒʎɑ# | *#nˌɛvˈɔʎə# {GOLD: >*} | *#nˌɛvˈɔʎə# {GOLD: >*} | *#nɛvˈɔjə# {GOLD: >*} | *#nɛvˈɔjə# {GOLD: #nɛvˈɔjə#}
963    | ... | ... | ... | #mˈetulɑ# | *#mˈɛtʊlɑ# | *#mˈɛtulɑ# | *#mˈɛtula# | *#mˈɛːtula# | *#mˈie̯tulˠə# | *#mjˈɛtulˠ# {GOLD: >*} | *#mjˈɛtulˠ# {GOLD: >*} | *#mjˈɛtulˠ# {GOLD: >*} | *#mjˈɛtulˠ# {GOLD: #nˈɛtulˠ#}
964    | ... | ... | ... | ... | ... | ... | ... | ... | #nˈæmʊ# | *#nˈɛm# {GOLD: >*} | *#nˈɛm# {GOLD: >*} | *#nˈɛm# {GOLD: >*} | *#nˈɛm# {GOLD: #nˈɛm#}
965    | ... | ... | ... | ... | ... | ... | ... | ... | #nˈæmɪt͡sɪ# | *#nˈɛmˌɛt͡s# {GOLD: >*} | *#nˈɛmˌɛt͡s# {GOLD: >*} | *#nˈɛmɛt͡s# {GOLD: >*} | *#nˈɛmɛt͡s# {GOLD: #nˈɛmɛt͡s#}
966    | ... | ... | #naiːssˈon# | *#nɑiːssˈon# | *#nɑˈissʊn# | *#nɑˈissun# | *#naˈissun# | *#nəˈiʃũn# | *#nəˈiːʃə# | *#nˈiːʃ# {GOLD: >*} | *#nˈiːʃ# {GOLD: >*} | *#nˈiʃ# {GOLD: >*} | *#nˈiʃ# {GOLD: #nˈiʃ#}
967    | ... | ... | ... | #nˈinnɑ# | *#nˈɪnnɑ# | *#nˈinːɑ# | *#nˈinːa# | *#nˈĩnːa# | *#nˈĩnːa# | *#nˈĩnːə# {GOLD: >*} | *#nˈĩnə# {GOLD: >*} | *#nˈinə# {GOLD: >*} | *#nˈinə# {GOLD: #nˈinə#}
968    | ... | ... | ... | #nˈoːdum# | *#nˈoːdʊ# | *#nˈødu# | *#nˈøðu# | *#nˈœðu# | *#nˈɛðə# | *#nˈɛð# {GOLD: #nˈyø̯#} | *#nˈɛð# {GOLD: >*} | *#nˈɛð# {GOLD: >*} | *#nˈɛð# {GOLD: #nˈye̯#}
969    | ... | ... | ... | #nˈoːdulum# | *#nˈoːdʊlʊ# | *#nˈødulu# | *#nˈøðulu# | *#nˈœðlu# | *#nˈye̯lˠə# | *#nˈye̯lˠ# {GOLD: >*} | *#nˈye̯lˠ# {GOLD: >*} | *#nˈye̯lˠ# {GOLD: >*} | *#nˈye̯lˠ# {GOLD: #nˈye̯lˠ#}
970    | ... | ... | ... | #nˌotˈɑːnioː# | *#nˌɒtˈɒːnju# | *#nˌotˈoɲu# | *#nˌotˈoɲu# | *#nˌɔːtˈɔ̃ɲu# | *#nˌɔːtˈɔ̃ɲə# | *#nˌɔːtˈɔ̃ɲ# {GOLD: >*} | *#nˌɔːtˈɔ̃ɲ# {GOLD: >*} | *#nɔtˈɔɲ# {GOLD: >*} | *#nɔtˈɔj# {GOLD: #nɔtˈɔj#}
971    | ... | ... | ... | ... | ... | ... | ... | ... | #nˌɒʒˈikɑ# | *#nˌɔʒˈikə# {GOLD: >*} | *#nˌɔʒˈikə# {GOLD: >*} | *#nɔʒˈikə# {GOLD: >*} | *#nɔʒˈikə# {GOLD: #nɔzˈikə#}
972    | ... | ... | ... | #ˌinnˈokʷum# | *#ˌɪnnˈɒkʷʊ# | *#ˌenːˈokʷu# | *#nːˈoku# | *#nːˈɔku# | *#nːˈɔkə# | *#nːˈɔk# {GOLD: >*} | *#nˈɔk# {GOLD: >*} | *#nˈɔk# {GOLD: >*} | *#nˈɔk# {GOLD: #nˈɔk#}
973    | ... | ... | ... | #nˌowˈɑstrum# | *#nˈɒwɑstrʊ# | *#nˈowɑstru# | *#nˈoastru# | *#nˈɔɐʃtɾu# | *#nˈɔɐʃtɾə# | *#nˈɔːʃtɾ̩# {GOLD: >*} | *#nˈɔːʃtɾ̩# {GOLD: >*} | *#nˈɔʃtɾ̩# {GOLD: >*} | *#nˈɔʃtəɾ# {GOLD: #nˈɔʃtəɾ#}
974    | ... | ... | ... | ... | ... | ... | ... | ... | #nˈɒβʊkɑ# | *#nˈɔfkə# {GOLD: >*} | *#nˈɔfkə# {GOLD: >*} | *#nˈɔfkə# {GOLD: >*} | *#nˈɔfkə# {GOLD: #nˈɔfkə#}
975    | ... | ... | ... | #ˌinˈoffulɑm# | *#ˌɪnˈɒffʊlɑ# | *#ˌenˈoffulɑ# | *#nˈoffula# | *#nˈɔfula# | *#nˈɔːfulˠə# | *#nˈɔːfulˠ# {GOLD: >*} | *#nˈɔːfulˠ# {GOLD: >*} | *#nˈɔfulˠ# {GOLD: >*} | *#nˈɔfulˠ# {GOLD: #nˈɔfulˠ#}
976    | ... | ... | ... | #nˌumerˈɑːnioː# | *#nˌʊmɛrˈɒːnju# | *#nˌumɛrˈoɲu# | *#nˌumɪrˈoɲu# | *#nˌũməɾˈɔ̃ɲu# | *#nˌũmbəɾˈɔ̃ɲə# | *#nˌũmbəɾˈɔ̃ɲ# {GOLD: >*} | *#nˌũmbəɾˈɔ̃ɲ# {GOLD: >*} | *#numbɾˈɔɲ# {GOLD: >*} | *#numbɾˈɔj# {GOLD: #numəɾˈɔj#}
977    | ... | ... | ... | #nˈuptiɑm# | *#nˈʊpt͡ʃjɑ# | *#nˈupt͡ʃjɑ# | *#nˈupt͡ʃa# | *#nˈuðsa# | *#nˈuːsa# | *#nˈuːsə# {GOLD: >*} | *#nˈuːsə# {GOLD: >*} | *#nˈusə# {GOLD: >*} | *#nˈusə# {GOLD: #nˈusɛ#}
978    | ... | ... | ... | #nˈonnum# | *#nˈɒnnʊ# | *#nˈonːu# | *#nˈonːu# | *#nˈɔ̃nːu# | *#nˈɔ̃nːə# | *#nˈɔ̃nː# {GOLD: >*} | *#nˈɔ̃n# {GOLD: >*} | *#nˈɔn# {GOLD: >*} | *#nˈɔn# {GOLD: #nˈun#}
979    | ... | ... | ... | #ˌɑnˈullɑm# | *#ˌɑnˈʊllɑ# | *#ˌɑnˈulːɑ# | *#nˈulːa# | *#nˈulːa# | *#nˈuːlːa# | *#nˈuːlːə# {GOLD: >*} | *#nˈuːlːə# {GOLD: >*} | *#nˈulə# {GOLD: >*} | *#nˈulə# {GOLD: #nˈulə#}
980    | ... | ... | ... | #nˈumerum# | *#nˈʊmɛrʊ# | *#nˈumɛru# | *#nˈumɪru# | *#nˈũmɪɾu# | *#nˈũməɾə# | *#nˈũmɾ̩# {GOLD: >*} | *#nˈũmɾ̩# {GOLD: >*} | *#nˈumɾ̩# {GOLD: >*} | *#nˈuməɾ# {GOLD: #nˈuməɾ#}
981    | ... | ... | ... | #ˌindˌulˈeːnioː# | *#ˌɪndˌʊlˈeːnju# | *#ˌendˌulˈeɲu# | *#əndˌulˈeɲu# | *#ə̃ndˌulˈẽɲu# | *#ə̃ndˌulˠˈɛ̃ɲə# | *#ə̃ndˌəlˠˈɛ̃ɲ# {GOLD: >*} | *#ə̃ndˌəlˠˈɛ̃ɲ# {GOLD: >*} | *#ndəlˠˈɛɲ# {GOLD: >*} | *#ndəlˠˈɛj# {GOLD: #ndəlˠˈɛj#}
982    | ... | ... | ... | #ˌindˌeːspikˈɑːnioː# | *#ˌɪndˌeːspɪkˈɒːnju# | *#ˌendˌespekˈoɲu# | *#əndˌespkˈoɲu# | *#ə̃ndɪʃpkˈɔ̃ɲu# | *#ə̃ndəʃpkˈɔ̃ɲə# | *#ə̃ndəʃkˈɔ̃ɲ# {GOLD: #n̩diʃkˈɔ̃ɲ#} | *#ə̃ndəʃkˈɔ̃ɲ# {GOLD: >*} | *#dəʃkˈɔɲ# {GOLD: >*} | *#dəʃkˈɔj# {GOLD: #ndəʃkˈɔj#}
983    | ... | ... | ... | #ˌinter# | *#ˌɪntɛr# | *#ˌentɛr# | *#əntɪr# | *#ə̃ntɪɾ# | *#ə̃ndəɾ# | *#ə̃ndɾ̩# {GOLD: >*} | *#ə̃ndɾ̩# {GOLD: >*} | *#ndɾ̩# {GOLD: >*} | *#ndəɾ# {GOLD: #ndəɾ#}
984    | ... | ... | ... | #ˌintˌeɡrˈɑːnio# | *#ˌɪntˌɛɡrˈɒːnjʊ# | *#ˌentɛɡrˈoɲu# | *#əntɪɡrˈoɲu# | *#ə̃ntɪɾɡˈɔ̃ɲu# | *#ə̃ndəɾɡˈɔ̃ɲə# | *#ə̃ndɾ̩ɡˈɔ̃ɲ# {GOLD: >*} | *#ə̃ndɾ̩ɡˈɔ̃ɲ# {GOLD: >*} | *#ndɾ̩ɡˈɔɲ# {GOLD: >*} | *#ndəɾɡˈɔj# {GOLD: #ndəɾɡˈɔj#}
985    | ... | ... | ... | #ˌindˌireːktˈɑːnioː# | *#ˌɪndˌɪreːktˈɒːnju# | *#ˌendˌereçtˈoɲu# | *#əndˌeritˈoɲu# | *#ə̃ndɪɾɪtˈɔ̃ɲu# | *#ə̃ndəɾtˈɔ̃ɲə# | *#ə̃ndɾ̩tˈɔ̃ɲ# {GOLD: >*} | *#ə̃ndɾ̩tˈɔ̃ɲ# {GOLD: >*} | *#ndɾ̩tˈɔɲ# {GOLD: >*} | *#ndəɾtˈɔj# {GOLD: #ndəɾtˈɔj#}
986    | ... | ... | ... | ... | #ˌɪndˌoʎˈeːɲu# | *#ˌendˌoʎˈeɲu# | *#əndˌoʎˈeɲu# | *#ə̃ndəʎˈẽɲu# | *#ə̃ndəʎˈɛ̃ɲə# | *#ə̃ndəʎˈɛ̃ɲ# {GOLD: #n̩dəʎˈɛ̃ɲ#} | *#ə̃ndəʎˈɛ̃ɲ# {GOLD: >*} | *#ndəjˈɛɲ# {GOLD: #ndəʎˈɛɲ#} | *#ndəjˈɛj# {GOLD: #ndjˈɛj#}
987    | ... | ... | ... | ... | ... | ... | #ˌɪndˌiːkˈɔɲu# | *#ˌɪ̃ndˌiːkˈɔ̃ɲu# | *#ˌãndˌiːkˈɔ̃ɲə# | *#ˌʌ̃ndˌiːkˈɔ̃ɲ# {GOLD: >*} | *#ˌə̃ndˌiːkˈɔ̃ɲ# {GOLD: >*} | *#ndikˈɔɲ# {GOLD: >*} | *#ndikˈɔj# {GOLD: #ndikˈɔj#}
988    | ... | ... | ... | #ˌindˌirˈeːktioː# | *#ˌɪndˌɪrˈeːkt͡ʃju# | *#ˌendˌerˈeçt͡ʃju# | *#əndˌerˈejt͡ʃu# | *#ə̃ndɪɾˈecu# | *#ə̃ndəɾˈɛcə# | *#ə̃ndəɾˈɛc# {GOLD: #n̩dəɾˈɛc#} | *#ə̃ndəɾˈɛc# {GOLD: >*} | *#ndɾˈɛc# {GOLD: >*} | *#ndɾˈɛc# {GOLD: #ndɾˈɛc#}
989    | ... | ... | ... | #mˌɑːtrˈiːkulɑm# | *#mˌɑːtrˈikʊlɑ# | *#mˌɑtrˈikulɑ# | *#mˌẽtrˈikula# | *#mə̃ntɾˈikula# | *#mə̃ndɾˈikulˠə# | *#mə̃ndɾˈikulˠ# {GOLD: #ˌn̩tɾˈikulˠ#} | *#mə̃ndɾˈikulˠ# {GOLD: >*} | *#məndɾˈikulˠ# {GOLD: >*} | *#məndɾˈikulˠ# {GOLD: #ndɾˈikulˠ#}
990    | ... | ... | ... | #ˌɑntˈoːnium# | *#ˌɑntˈɒːnjʊ# | *#ˌɑntˈoɲu# | *#əntˈoɲu# | *#ə̃ntˈɔ̃ɲu# | *#ə̃ndˈɔ̃ɲə# | *#ə̃ndˈɔ̃ɲ# {GOLD: #n̩dˈuo̯#} | *#ə̃ndˈɔ̃ɲ# {GOLD: ...} | ... {GOLD: ...} | ... {GOLD: ...}
991    | ... | ... | ... | ... | ... | ... | #ˌɒlkɒmˈɪjɛ# | *#lˌɑːkmˈɪjɛ# | *#lˌɑːkmˈɪjɛ# | *#lˌaːkmˈi# {GOLD: >*} | *#lˌaːkmˈi# {GOLD: >*} | *#lakmˈi# {GOLD: >*} | *#lakmˈi# {GOLD: #lakmˈi#}
992    | ... | ... | ... | ... | ... | ... | ... | #lˌanɡˈɔː# | *#lˌanɡˈuo̯# | *#lˌaŋɡˈuo̯# {GOLD: >*} | *#lˌaɲ̈ɡˈua̯# {GOLD: >*} | *#laɲ̈ɡˈua̯# {GOLD: >*} | *#laŋɡˈua̯# {GOLD: #laŋɡˈua̯#}
993    | ... | ... | ... | ... | ... | ... | #lˌæsˈɒwɑ# | *#lˌɑʃˈɔvɑ# | *#lˌɑʃˈɔːvɑ# | *#lˌaʃˈɔːvə# {GOLD: >*} | *#lˌaʃˈɔːvə# {GOLD: >*} | *#laʃˈɔvə# {GOLD: >*} | *#laʃˈɔvə# {GOLD: #laʃˈɔvə#}
994    | ... | ... | ... | #lˌɑwɑːtˈuːrɑ# | *#lˌɑwɑːtˈuːrɑ# | *#lˌɑwɑtˈyrɑ# | *#lˌawatˈyra# | *#ləˌaːtˈyɾa# | *#ləˌaːtˈyːɾa# | *#lˌatˈyːɾə# {GOLD: >*} | *#lˌatˈyːɾə# {GOLD: >*} | *#latˈyɾə# {GOLD: >*} | *#latˈyɾə# {GOLD: #latˈyɾə#}
995    | ... | ... | ... | #lˌɑːbrˈuskɑ# | *#lˌɑːβrˈʊskɑ# | *#lˌɑβrˈuskɑ# | *#lˌawrˈuska# | *#lˌaːɾˈuʃka# | *#lˌaːɾˈuːʃka# | *#lˌaːɾˈuːʃkə# {GOLD: >*} | *#lˌaːɾˈuːʃkə# {GOLD: >*} | *#laɾˈuʃkə# {GOLD: >*} | *#laɾˈuʃkə# {GOLD: #laɾˈuʃkə#}
996    | ... | ... | ... | ... | ... | ... | ... | ... | #lˌɑpˈuʃɑ# | *#lˌapˈuʃə# {GOLD: >*} | *#lˌapˈuʃə# {GOLD: >*} | *#lapˈuʃə# {GOLD: >*} | *#lapˈuʃə# {GOLD: #lapˈuʃə#}
