etID  | Antique Proto-Albanian | Middle Proto-Albanian | Late Proto-Albanian |  Proto-Tosk |  Old Northern Tosk Albanian | Output {GOLD}
807    | #pˈetrus# | #pˈetru# | #pjˈɛtr# | #pjˈɛtɾ# | #pjˈɛtɾ# | #pjˈɛtɾ# {GOLD: #pjˈɛtəɾ#}
808    | #pˈettiɑm# | #pˈettjəm# | #pˈit?# | #pˈit?# | #pˈit?# | #pˈit?# {GOLD: #pjˈɛsə#}
809    | #pˈiɡnus# | #pˈiɲu# | #pˈɛːɲ# | #pˈɛ̃ːɲ# | #pˈɛɲ# | #pˈɛɲ# {GOLD: #pˈɛŋɡ#}
810    | #pˌiɡritˈɑːnioː# | #pˌiɡritˈɑːɲoː# | #pəɡrtˈaːɲ# | #pəɡɾtˈəːɲ# | #pəɡɾtˈəɲ# | #pəɡɾtˈəɲ# {GOLD: #pəɾtˈɔj#}
811    | #pˈiktɑ# | #pˈiktɑ# | #pˈijtə# | #pˈijtə# | #pˈijtə# | #pˈijtə# {GOLD: #pˈitə#}
812    | #pˈiːlɑ# | #pˈiːlːɑ# | #pˈiːlːə# | #pˈiːlˠə# | #pˈilˠə# | #pˈilˠə# {GOLD: #pˈilˠə#}
813    | #pˈiːlɑ# | #pˈiːlːɑ# | #pˈiːlːə# | #pˈiːlˠə# | #pˈilˠə# | #pˈilˠə# {GOLD: #pˈilˠə#}
814    | #pˈilɑ# | #pˈilːɑ# | #pˈɛːlːə# | #pˈɛːlˠə# | #pˈɛlˠə# | #pˈɛlˠə# {GOLD: #pˈilˠə#}
815    | #pˈilleus# | #pˈilːu# | #pˈie̯lː# | #pˈie̯lˠ# | #pˈie̯lˠ# | #pˈie̯lˠ# {GOLD: #pˈil#}
816    | #pˌinɡerˈɑːnioː# | #pˌinɡerˈɑːɲoː# | #pənɡərˈaːɲ# | #pə̃nɡəɾˈəːɲ# | #pənɡəɾˈəɲ# | #pənɡəɾˈəɲ# {GOLD: #piŋɡɾˈɔj#}
817    | #pˈinnɑ# | #pˈinːɑ# | #pˈɛːnːə# | #pˈɛ̃ːnə# | #pˈɛnə# | #pˈɛnə# {GOLD: #pˈɛndə#}
818    | #pˈiːpɑm# | #pˈiːpəm# | #pˈip# | #pˈip# | #pˈip# | #pˈip# {GOLD: #pˈipə#}
819    | #pˌiːpilˈɑːnioː# | #pˌiːpilːˈɑːɲoː# | #pəpəlːˈaːɲ# | #pəpəlˠˈəːɲ# | #pəpəlˠˈəɲ# | #pəpəlˠˈəɲ# {GOLD: #pipəlˠˈij#}
820    | #pˌiːpˈiːnioː# | #pˌiːpˈiːɲoː# | #pəpˈiːɲ# | #pəpˈĩːɲ# | #pəpˈiɲ# | #pəpˈiɲ# {GOLD: #pipˈij#}
821    | #pˈiskem# | #pˈiskəm# | #pˈɛːʃk# | #pˈɛːʃk# | #pˈɛʃk# | #pˈɛt͡ʃk# {GOLD: #pˈɛʃk#}
822    | #pˌiskɑtˈoːrem# | #pˌiskɑtˈoːrəm# | #pəʃjətˈɛːr# | #pəʃjətˈɛːɾ# | #pəʃjətˈɛɾ# | #pəʃjətˈɛɾ# {GOLD: #pɛʃkətˈaɾ#}
823    | #pˌistˈɑːliɑ# | #pˌistˈɑːʎɑ# | #pəʃtˈɛːʎə# | #pəʃtˈɛːʎə# | #pəʃtˈɛjə# | #pət͡ʃtˈɛjə# {GOLD: #biʃtˈajə#}
824    | #pˌistˈoːriɑ# | #pˌistˈoːrjɑ# | #pəʃtˈɛːre# | #pəʃtˈɛːɾe# | #pəʃtˈɛɾe# | #pət͡ʃtˈɛɾe# {GOLD: #ʃtˈɛɾə#}
825    | #pˈittɑm# | #pˈittəm# | #pˈɛtt# | #pˈɛtt# | #pˈɛtt# | #pˈɛtt# {GOLD: #pˈɛtə#}
826    | #pˈittulɑm# | #pˈittəlːəm# | #pˈɛttlː# | #pˈɛttlˠ# | #pˈɛttlˠ# | #pˈɛttlˠ# {GOLD: #pˈɛtulˠ#}
827    | #plˈɑːɡɑ# | #plˈɑːɡɑ# | #plˈaɡə# | #plˈaɡə# | #plˈaɡə# | #plˈaɡə# {GOLD: #plˈaɡə#}
828    | #plˈɑɡiɑ# | #plˈɑɡjɑ# | #plˈɛɟe# | #plˈɛɟe# | #plˈɛɟe# | #plˈɛɟe# {GOLD: #plˠˈajə#}
829    | #plˌɑkˈeːnioː# | #plˌɑkˈeːɲoː# | #plcˈɛːɲ# | #plcˈɛ̃ːɲ# | #plcˈɛɲ# | #plcˈɛɲ# {GOLD: #pəlcˈɛj#}
830    | #plˈɑnkum# | #plˈɑnkəm# | #plˈaːnɡ# | #plˈəːnɡ# | #plˈənɡ# | #plˈənɡ# {GOLD: #plˈaŋɡ#}
831    | #plˈɑntikus# | #plˈɑntəku# | #plˈaːndk# | #plˈəːndk# | #plˈəndk# | #plˈəndk# {GOLD: #plˈaŋɡ#}
832    | #plˈɑːnus# | #plˈɑːnu# | #plˈaːn# | #plˈəːn# | #plˈən# | #plˈən# {GOLD: #plˈand#}
833    | #plˈɑtɑniɑ# | #plˈɑtəɲɑ# | #plˈatɲə# | #plˈatɲə# | #plˈatɲə# | #plˈatɲə# {GOLD: #pˈalɲə#}
834    | #plˌikˈiːnus# | #plˌikˈiːnu# | #plcˈiːn# | #plcˈĩːn# | #plcˈin# | #plcˈin# {GOLD: #pəcˈi#}
835    | #plˈiktum# | #plˈiktəm# | #plˈijt# | #plˈijt# | #plˈijt# | #plˈijt# {GOLD: #plˈic#}
836    | #plˈoːpus# | #plˈoːpu# | #plˈɛp# | #plˈɛp# | #plˈɛp# | #plˈɛp# {GOLD: #plˈɛp#}
837    | #plˈumbum# | #plˈumbəm# | #plˈuːmb# | #plˈũːmb# | #plˈumb# | #plˈumb# {GOLD: #plˈumb#}
838    | #pˌolˈentɑ# | #pˌoʎˈentɑ# | #pəʎjˈɛːndə# | #pəʎjˈɛ̃ːndə# | #pəjjˈɛndə# | #pəjjˈɛndə# {GOLD: #pulˠˈəndə#}
839    | #pˌollikˈɑːris# | #pˌolikˈɑːri# | #pəlcˈie̯r# | #pəlcˈie̯ɾ# | #pəlcˈie̯ɾ# | #pəlcˈie̯ɾ# {GOLD: #pulcˈyɛɾ#}
840    | #pˌollikˈɑːris# | #pˌolikˈɑːri# | #pəlcˈie̯r# | #pəlcˈie̯ɾ# | #pəlcˈie̯ɾ# | #pəlcˈie̯ɾ# {GOLD: #pulcˈɛɾ#}
841    | #pˈoːmɑ# | #pˈoːmɑ# | #pˈye̯mə# | #pˈye̯mbə# | #pˈye̯mbə# | #pˈye̯mbə# {GOLD: #pˈɛmə#}
842    | #pˌoe̯nitˈeːnioː# | #pˌoe̯nitˈeːɲoː# | #pəe̯ndˈɛːɲ# | #pəe̯ndˈɛ̃ːɲ# | #pəe̯ndˈɛɲ# | #pəe̯ndˈɛɲ# {GOLD: #pɛndˈɔj#}
843    | #pˌorro# | #pˌorːo# | #pˌɔrː# | #pˌɔr# | #pˌɔr# | #pˌɔr# {GOLD: #pˈɔɾ#}
844    | #pˈorrum# | #pˈorːəm# | #pˈɔːrː# | #pˈɔːr# | #pˈɔr# | #pˈɔr# {GOLD: #pˈɔr#}
845    | #pˈopulus# | #pˈopəlːu# | #pˈɔplː# | #pˈɔplˠ# | #pˈɔplˠ# | #pˈɔplˠ# {GOLD: #pˈɔpulˠ#}
846    | #pˌorrˈikium# | #pˌorːˈikjəm# | #pərːˈicj# | #pərˈicj# | #pərˈicj# | #pərˈicj# {GOLD: #pɔrˈic#}
847    | #pˌorrˈiːnɑ# | #pˌorːˈiːnɑ# | #pərːˈiːnə# | #pərˈĩːɾə# | #pərˈiɾə# | #pərˈiɾə# {GOLD: #pɾˈijə#}
848    | #pˌorrˈiːnum# | #pˌorːˈiːnəm# | #pərːˈiːn# | #pərˈĩːn# | #pərˈin# | #pərˈin# {GOLD: #purˈi#}
849    | #pˈortɑ# | #pˈortɑ# | #pˈɔːrtə# | #pˈɔːɾtə# | #pˈɔɾtə# | #pˈɔɾtə# {GOLD: #pˈɔɾtə#}
850    | #pˌosˈɑːnioː# | #pˌosˈɑːɲoː# | #pəʃˈaːɲ# | #pəʃˈəːɲ# | #pəʃˈəɲ# | #pəʃˈəɲ# {GOLD: #puʃˈɔj#}
851    | #pˈoste# | #pˈoste# | #pˈɛːʃt# | #pˈɛːʃt# | #pˈɛʃt# | #pˈɛt͡ʃt# {GOLD: #pˈɔʃtə#}
852    | #pˌotestˈɑːnioː# | #pˌotestˈɑːɲoː# | #pətəʃtˈaːɲ# | #pətəʃtˈəːɲ# | #pətəʃtˈəɲ# | #pətət͡ʃtˈəɲ# {GOLD: #puʃtˈɔj#}
853    | #pˌotestˈɑːtem# | #pˌotestˈɑːtəm# | #pətəʃtˈat# | #pətəʃtˈat# | #pətəʃtˈat# | #pətət͡ʃtˈat# {GOLD: #puʃtˈɛt#}
854    | #pˈottus# | #pˈottu# | #pˈɔtt# | #pˈɔtt# | #pˈɔtt# | #pˈɔtt# {GOLD: #pˈɔt#}
855    | #prˈae̯dɑ# | #prˈɛdɑ# | #prˈɛə# | #pɾˈɛː# | #pɾˈɛ# | #pɾˈɛ# {GOLD: #prɛ#}
856    | #prˈae̯dɑ# | #prˈɛdɑ# | #prˈɛə# | #pɾˈɛː# | #pɾˈɛ# | #pɾˈɛ# {GOLD: #pɾˈɛðə#}
857    | #prˌae̯dˈɑːnioː# | #prˌɛdˈɑːɲoː# | #prˈaːɲ# | #pɾˈəːɲ# | #pɾˈəɲ# | #pɾˈəɲ# {GOLD: #prˈua̯j#}
858    | #prˌae̯ˈiːnioː# | #prɪ̯ˈiːɲoː# | #prɪ̯ˈiːɲ# | #pɾɪ̯ˈĩːɲ# | #pɾɪ̯ˈiɲ# | #pɾɪ̯ˈiɲ# {GOLD: #pɾˈij#}
859    | #prˈae̯byter# | #prˈɛətər# | #prˈɛtr# | #pɾˈɛtɾ# | #pɾˈɛtɾ# | #pɾˈɛtɾ# {GOLD: #prˈift#}
860    | #prˈae̯byter# | #prˈɛətər# | #prˈɛtr# | #pɾˈɛtɾ# | #pɾˈɛtɾ# | #pɾˈɛtɾ# {GOLD: #prˈiftəɾ#}
861    | #prˌiːmɑwˈeːrɑm# | #prˌiːmɑˈeːrəm# | #prəmˈɛːr# | #pɾə̃mˈɛːɾ# | #pɾəmˈɛɾ# | #pɾəmˈɛɾ# {GOLD: #pɾanvˈɛɾə#}
862    | #prˈiːnkes# | #prˈiːnke# | #prˈiːnɟ# | #pɾˈĩːnɟ# | #pɾˈinɟ# | #pɾˈinɟ# {GOLD: #pɾˈiɲɟ#}
863    | #prˌiːwˈɑːnioː# | #prˌiːˈɑːɲoː# | #prˈaːɲ# | #pɾˈəːɲ# | #pɾˈəɲ# | #pɾˈəɲ# {GOLD: #pɾivˈɔj#}
864    | #prˈiːwum# | #prˈiːəm# | #prˈi# | #pɾˈi# | #pɾˈi# | #pɾˈi# {GOLD: #pɾˈɛvə#}
865    | #prˌoːdˈɑːnioː# | #prˌoːdˈɑːɲoː# | #prˈaːɲ# | #pɾˈəːɲ# | #pɾˈəɲ# | #pɾˈəɲ# {GOLD: #pɾɔðˈɔj#}
866    | #prˈoksimus# | #prˈoksəmu# | #prˈɔːfʃm# | #pɾˈɔːfʒmb# | #pɾˈɔfʒmb# | #pɾˈɔfʒmb# {GOLD: #pɾˈɔʒəm#}
867    | #prˌoksimˈɑːnioː# | #prˌoksimˈɑːɲoː# | #prəfʃəmˈaːɲ# | #pɾəfʃə̃mˈəːɲ# | #pɾəfʃəmˈəɲ# | #pɾəfʃəmˈəɲ# {GOLD: #pɾɔʒmˈɔj#}
868    | #prˌoːmittˈonioː# | #prˌoːmittˈoɲoː# | #prəmttˈɔːɲ# | #pɾə̃mttˈɔ̃ːɲ# | #pɾəmttˈɔɲ# | #pɾəmttˈɔɲ# {GOLD: #pɾɛmtˈɔj#}
869    | #pˈuːblikɑ# | #pˈuːbləkɑ# | #pˈyblkə# | #pˈybʎkə# | #pˈybjkə# | #pˈybjkə# {GOLD: #pˈukə#}
870    | #pˈuːblikus# | #pˈuːbləku# | #pˈyblk# | #pˈybʎk# | #pˈybjk# | #pˈybjk# {GOLD: #pˈuk#}
871    | #pˈullɑm# | #pˈuləm# | #pˈuːl# | #pˈuːl# | #pˈul# | #pˈul# {GOLD: #pˈulˠə#}
872    | #pˈullus# | #pˈulu# | #pˈuːl# | #pˈuːl# | #pˈul# | #pˈul# {GOLD: #pˈul#}
873    | #pˈulpɑm# | #pˈulpəm# | #pˈuːlp# | #pˈuːlp# | #pˈulp# | #pˈulp# {GOLD: #pˈulpə#}
874    | #pˈulwerem# | #pˈulbərəm# | #pˈuːlbr# | #pˈuːlbɾ# | #pˈulbɾ# | #pˈulbɾ# {GOLD: #bˈulbəɾ#}
875    | #pˈulwerem# | #pˈulbərəm# | #pˈuːlbr# | #pˈuːlbɾ# | #pˈulbɾ# | #pˈulbɾ# {GOLD: #plˈuhuɾ#}
876    | #pˈunɡɑm# | #pˈunɡəm# | #pˈuːnɡ# | #pˈũːnɡ# | #pˈunɡ# | #pˈunɡ# {GOLD: #pˈuŋɡə#}
877    | #pˈunktɑ# | #pˈunktɑ# | #pˈuːnftə# | #pˈũːnftə# | #pˈunftə# | #pˈunftə# {GOLD: #pˈuftə#}
878    | #pˈuppɑ# | #pˈuppɑ# | #pˈuppə# | #pˈuppə# | #pˈuppə# | #pˈuppə# {GOLD: #pˈupə#}
879    | #pˈuppis# | #pˈuppi# | #pˈypp# | #pˈypp# | #pˈypp# | #pˈypp# {GOLD: #pˈupə#}
880    | #pˈuteus# | #pˈutju# | #pˈy?# | #pˈy?# | #pˈy?# | #pˈy?# {GOLD: #pˈus#}
881    | #pˈuttɑnɑ# | #pˈuttənɑ# | #pˈuttnə# | #pˈuttnə# | #pˈuttnə# | #pˈuttnə# {GOLD: #pˈutəɾə#}
882    | #pʰˈɑrum# | #pˈɑrəm# | #pˈaːr# | #pˈaːɾ# | #pˈaɾ# | #pˈaɾ# {GOLD: #fˈar#}
883    | #rˈɑdiɑ# | #rːˈɑdjɑ# | #rːˈɛ?ə# | #rˈɛ?ə# | #rˈɛ?ə# | #rˈɛ?ə# {GOLD: #rˈɛze#}
884    | #rˌɑːdˈiːkɑ# | #rːˌɑːdˈiːkɑ# | #rːˈiːkə# | #rˈiːkə# | #rˈikə# | #rˈikə# {GOLD: #rˈikə#}
885    | #rˌɑːdˈikulɑ# | #rːˌɑːdˈikəlːɑ# | #rːˈɛːklːə# | #rˈɛːklˠə# | #rˈɛklˠə# | #rˈɛklˠə# {GOLD: #rˈilkə#}
886    | #rˈɑːmus# | #rːˈɑːmu# | #rːˈaːm# | #rˈəːmb# | #rˈəmb# | #rˈəmb# {GOLD: #rˈɛmb#}
887    | #rˈɑːpɑ# | #rːˈɑːpɑ# | #rːˈapə# | #rˈapə# | #rˈapə# | #rˈapə# {GOLD: #ɾˈapə#}
888    | #rˈɑːpiː# | #rːˈɑːpiː# | #rːˈɛp# | #rˈɛp# | #rˈɛp# | #rˈɛp# {GOLD: #rˈɛp#}
889    | #rˈɑːrum# | #rːˈɑːrəm# | #rːˈaːr# | #rˈaːɾ# | #rˈaɾ# | #rˈaɾ# {GOLD: #rˈalˠə#}
890    | #rˈɑːsɑ# | #rːˈɑːsɑ# | #rːˈaːʃə# | #rˈaːʃə# | #rˈaʃə# | #rˈaʃə# {GOLD: #ɾˈaʃə#}
891    | #rˌɑːstˈellum# | #rːˌɑːstˈeləm# | #rːəʃ?ˈɛːl# | #rəʃ?ˈɛːl# | #rəʃ?ˈɛl# | #rət͡ʃ?ˈɛl# {GOLD: #ɾaʃcˈɛl#}
892    | #rˌɑːtiˈoːnem# | #rːˌɑːtjˈoːnəm# | #rːə?ˈɛːn# | #rə?ˈɛ̃ːn# | #rə?ˈɛn# | #rə?ˈɛn# {GOLD: #ˌaɾsˈye#}
893    | #rˈeːbɑ# | #rːˈeːɑ# | #rːˈɛə# | #rˈɛː# | #rˈɛ# | #rˈɛ# {GOLD: #rˈɛvə#}
894    | #rˌefˈernioː# | #rːˌefˈerɲoː# | #rːəfjˈɛːrɲ# | #rəfjˈɛːɾɲ# | #rəfjˈɛɾɲ# | #rəfjˈɛɾɲ# {GOLD: #rəfˈɛj#}
895    | #rˈeːɡem# | #rːˈeːɡəm# | #rːˈɛɡ# | #rˈɛɡ# | #rˈɛɡ# | #rˈɛɡ# {GOLD: #ɾˈɛɟ#}
896    | #rˈeːɡulɑm# | #rːˈeːɡəlːəm# | #rːˈɛɡlː# | #rˈɛɡlˠ# | #rˈɛɡlˠ# | #rˈɛɡlˠ# {GOLD: #rˈɛɡulˠ#}
897    | #rˌeiterˈɑːnioː# | #rːjiterˈɑːɲoː# | #rːjətərˈaːɲ# | #rjətəɾˈəːɲ# | #rjətəɾˈəɲ# | #rjətəɾˈəɲ# {GOLD: #nytəɾˈɔj#}
898    | #rˈeːmus# | #rːˈeːmu# | #rːˈɛːm# | #rˈɛ̃ːmb# | #rˈɛmb# | #rˈɛmb# {GOLD: #rˈɛm#}
899    | #rˌeniːdˈeːnioː# | #rːˌeniːdˈeːɲoː# | #rːənˈɛːɲ# | #rə̃ɾˈɛ̃ːɲ# | #rəɾˈɛɲ# | #rəɾˈɛɲ# {GOLD: #rəɲɟˈɛj#}
900    | #rˌenowˈɑːnioː# | #rːˌenoˈɑːɲoː# | #rːənˈaːɲ# | #rə̃ɾˈəːɲ# | #rəɾˈəɲ# | #rəɾˈəɲ# {GOLD: #aɾnˈɔj#}
901    | #rˌeːsˈiːnɑ# | #rːˌeːsˈiːnɑ# | #rːəʃˈiːnə# | #rəʃˈĩːɾə# | #rəʃˈiɾə# | #rəʃˈiɾə# {GOLD: #rəʃˈiɾə#}
902    | #rˌesˌurɡˈonioː# | #rːˌesˌurɡˈoɲoː# | #rːəʃərɡˈɔːɲ# | #rəʃəɾɡˈɔ̃ːɲ# | #rəʃəɾɡˈɔɲ# | #rəʃəɾɡˈɔɲ# {GOLD: #riʒɡˈɔj#}
903    | #rˈeːte# | #rːˈeːte# | #rːˈit# | #rˈit# | #rˈit# | #rˈit# {GOLD: #rjˈɛtə#}
904    | #rˈeːstem# | #rːˈeːstəm# | #rːˈiːʃt# | #rˈiːʃt# | #rˈiʃt# | #rˈit͡ʃt# {GOLD: #rjˈɛʃt#}
905    | #rˈeːtinɑ# | #rːˈeːtənɑ# | #rːˈɛtnə# | #rˈɛtnə# | #rˈɛtnə# | #rˈɛtnə# {GOLD: #rˈɛtəɾ#}
906    | #rˌiɡˈɑːnioː# | #rːˌiɡˈɑːɲoː# | #rːəɡˈaːɲ# | #rəɡˈəːɲ# | #rəɡˈəɲ# | #rəɡˈəɲ# {GOLD: #ɾiɡˈɔj#}
907    | #rˈikinus# | #rːˈikənu# | #rːˈɛkn# | #rˈɛkn# | #rˈɛkn# | #rˈɛkn# {GOLD: #rˈicəɾ#}
908    | #rˌiːmˈɑːnioː# | #rːˌiːmˈɑːɲoː# | #rːəmˈaːɲ# | #rə̃mˈəːɲ# | #rəmˈəɲ# | #rəmˈəɲ# {GOLD: #rəmˈɔj#}
909    | #rˈiːpɑ# | #rːˈiːpɑ# | #rːˈipə# | #rˈipə# | #rˈipə# | #rˈipə# {GOLD: #rˈipə#}
910    | #rˈoːbur# | #rːˈoːər# | #rːˈuo̯r# | #rˈua̯ɾ# | #rˈua̯ɾ# | #rˈua̯ɾ# {GOLD: #rˈɔbulˠ#}
911    | #rˈokkɑ# | #rːˈokkɑ# | #rːˈɔkkə# | #rˈɔkkə# | #rˈɔkkə# | #rˈɔkkə# {GOLD: #rˈɔkə#}
912    | #rˌoːmˈɑːnus# | #rːˌoːmˈɑːnu# | #rːəmˈaːn# | #rə̃mˈəːn# | #rəmˈən# | #rəmˈən# {GOLD: #ɾˈəməɾ#}
913    | #rˈombus# | #rːˈombu# | #rːˈɔːmb# | #rˈɔ̃ːmb# | #rˈɔmb# | #rˈɔmb# {GOLD: #rˈumb#}
914    | #rˈombulum# | #rːˈombəlːəm# | #rːˈɔːmblː# | #rˈɔ̃ːmblˠ# | #rˈɔmblˠ# | #rˈɔmblˠ# {GOLD: #rˈumbulˠ#}
915    | #rˌompʰˈae̯ɑ# | #rːˌompˈɛɑ# | #rːəmbjˈɛə# | #rə̃mbjˈɛː# | #rəmbjˈɛ# | #rəmbjˈɛ# {GOLD: #rufˈɛ#}
916    | #rˌoːsˈɑːliɑ# | #rːˌoːsˈɑːʎɑ# | #rːəʃˈɛːʎə# | #rəʃˈɛːʎə# | #rəʃˈɛjə# | #rəʃˈɛjə# {GOLD: #rəʃˈajə#}
917    | #rˌoːsupˈoːne# | #rːˌoːsupˈoːne# | #rːəʃəpˈye̯n# | #rəʃəpˈye̯n# | #rəʃəpˈye̯n# | #rəʃəpˈye̯n# {GOLD: #rɔʒpˈɔɲə#}
918    | #rˈotɑ# | #rːˈotɑ# | #rːˈɔtə# | #rˈɔtə# | #rˈɔtə# | #rˈɔtə# {GOLD: #rˈɔtə#}
919    | #rˈotulum# | #rːˈotəlːəm# | #rːˈɔtlː# | #rˈɔtlˠ# | #rˈɔtlˠ# | #rˈɔtlˠ# {GOLD: #rˈɔtulˠ#}
920    | #rˌotˈundɑ# | #rːˌotˈundɑ# | #rːətˈuːndə# | #rətˈũːndə# | #rətˈundə# | #rətˈundə# {GOLD: #uɾtˈundə#}
921    | #rˌunkˈɑːnioː# | #rːˌunkˈɑːɲoː# | #rːənɡˈaːɲ# | #rə̃nɡˈəːɲ# | #rənɡˈəɲ# | #rənɡˈəɲ# {GOLD: #ɾuŋɡˈɔj#}
922    | #rˈubiɑ# | #rːˈubjɑ# | #rːˈybe# | #rˈybe# | #rˈybe# | #rˈybe# {GOLD: #rˈɔjbə#}
923    | #rˈude# | #rːˈude# | #rːˈy# | #rˈy# | #rˈy# | #rˈy# {GOLD: #rˈuðə#}
924    | #rˈuːɡɑm# | #rːˈuːɡəm# | #rːˈyɡ# | #rˈyɡ# | #rˈyɡ# | #rˈyɡ# {GOLD: #rˈuɡə#}
925    | #rˌumpˈonioː# | #rːˌumpˈoɲoː# | #rːəmbˈɔːɲ# | #rə̃mbˈɔ̃ːɲ# | #rəmbˈɔɲ# | #rəmbˈɔɲ# {GOLD: #rəmbˈɛj#}
926    | #rˈuːskulus# | #rːˈuːskəlːu# | #rːˈyːʃklː# | #rˈyːʃklˠ# | #rˈyʃklˠ# | #rˈyt͡ʃklˠ# {GOLD: #rˈuʃkulˠ#}
927    | #rˈuːtɑ# | #rːˈuːtɑ# | #rːˈytə# | #rˈytə# | #rˈytə# | #rˈytə# {GOLD: #ɾˈytə#}
928    | #sˌɑbˈurrum# | #sˌɑˈurːəm# | #ʃˈuːrː# | #ʃˈuːr# | #ʃˈur# | #ʃˈur# {GOLD: #ʒˈuɾ#}
929    | #sˈae̯kulum# | #sˈɛkəlːəm# | #ʃjˈɛklː# | #ʃjˈɛklˠ# | #ʃjˈɛklˠ# | #ʃjˈɛklˠ# {GOLD: #ʃˈɛkulˠ#}
930    | #sˌɑɡˈittɑm# | #sˌɑɡˈittəm# | #ʃəɟˈɛtt# | #ʃəɟˈɛtt# | #ʃəɟˈɛtt# | #ʃəɟˈɛtt# {GOLD: #ʃiɟˈɛtə#}
931    | #sˌɑɡittˈɑːnioː# | #sˌɑɡittˈɑːɲoː# | #ʃəəttˈaːɲ# | #ʃəəttˈəːɲ# | #ʃəəttˈəɲ# | #ʃəəttˈəɲ# {GOLD: #ʃitˈɔj#}
932    | #sˌɑɡittˈɑːnioː# | #sˌɑɡittˈɑːɲoː# | #ʃəəttˈaːɲ# | #ʃəəttˈəːɲ# | #ʃəəttˈəɲ# | #ʃəəttˈəɲ# {GOLD: #ʃajtˈɔj#}
933    | #sˌɑɡittˈɑːrius# | #sˌɑɡittˈɑːrju# | #ʃəəttˈɛːrj# | #ʃəəttˈɛːɾj# | #ʃəəttˈɛɾj# | #ʃəəttˈɛɾj# {GOLD: #ʃiɟɛtˈaɾ#}
934    | #sˈɑɡum# | #sˈɑɡəm# | #ʃˈaɡ# | #ʃˈaɡ# | #ʃˈaɡ# | #ʃˈaɡ# {GOLD: #ʃˈaɡ#}
935    | #sˈɑkkulus# | #sˈɑkkəlːu# | #ʃˈakklː# | #ʃˈakklˠ# | #ʃˈakklˠ# | #ʃˈakklˠ# {GOLD: #ʃˈakulˠ#}
936    | #sˌɑkrˈɑːnioː# | #sˌɑkrˈɑːɲoː# | #ʃəkrˈaːɲ# | #ʃəkɾˈəːɲ# | #ʃəkɾˈəɲ# | #ʃəkɾˈəɲ# {GOLD: #ʃəkɾˈɔj#}
937    | #sˈɑlikɑ# | #sˈɑʎəkɑ# | #ʃˈɛːʎkə# | #ʃˈɛːʎkə# | #ʃˈɛjkə# | #ʃˈɛjkə# {GOLD: #ʃˈɛlcɛ#}
938    | #sˈɑlikem# | #sˈɑʎəkəm# | #ʃˈɛːʎk# | #ʃˈɛːʎk# | #ʃˈɛjk# | #ʃˈɛjk# {GOLD: #ʃˈɛlɡ#}
939    | #sˌɑlikˈeːtum# | #sˌɑʎikˈeːtəm# | #ʃəʎcˈɛt# | #ʃəʎcˈɛt# | #ʃəjcˈɛt# | #ʃəjcˈɛt# {GOLD: #ʃɛlcˈɛt#}
940    | #sˌɑlˈiːnɑ# | #sˌɑʎˈiːnɑ# | #ʃəʎˈiːnə# | #ʃəʎˈĩːɾə# | #ʃəjˈiɾə# | #ʃəjˈiɾə# {GOLD: #ʃəlˠˈiɾə#}
941    | #sˌɑlˈiːnioː# | #sˌɑʎˈiːɲoː# | #ʃəʎˈiːɲ# | #ʃəʎˈĩːɲ# | #ʃəjˈiɲ# | #ʃəjˈiɲ# {GOLD: #ʃɛlˠˈɔj#}
942    | #sˌɑlwˈɑːnioː# | #sˌɑlbˈɑːɲoː# | #ʃəlbˈaːɲ# | #ʃəlbˈəːɲ# | #ʃəlbˈəɲ# | #ʃəlbˈəɲ# {GOLD: #ʃəlbˈɔj#}
943    | #sˌɑlwˈɑːntiɑ# | #sˌɑlbˈɑːntjɑ# | #ʃəlbˈɛːn?ə# | #ʃəlbˈɛ̃ːn?ə# | #ʃəlbˈɛn?ə# | #ʃəlbˈɛn?ə# {GOLD: #ʃəlbˈɛsə#}
944    | #sˌɑlwiˈellɑ# | #sˌɑlbjˈelɑ# | #ʃəlbjjˈɛːlə# | #ʃəlbjjˈɛːlə# | #ʃəlbjjˈɛlə# | #ʃəlbjjˈɛlə# {GOLD: #ʃəɾbˈɛlə#}
945    | #sˌɑːnˈɑːnioː# | #sˌɑːnˈɑːɲoː# | #ʃənˈaːɲ# | #ʃə̃ɾˈəːɲ# | #ʃəɾˈəɲ# | #ʃəɾˈəɲ# {GOLD: #ʃəɾˈɔj#}
946    | #sˌɑːnitˈɑːtem# | #sˌɑːnitˈɑːtəm# | #ʃəndˈat# | #ʃə̃ndˈat# | #ʃəndˈat# | #ʃəndˈat# {GOLD: #ʃəndˈɛt#}
947    | #sˌɑːnitˈoːsus# | #sˌɑːnitˈoːsu# | #ʃəndˈɛːʃ# | #ʃə̃ndˈɛːʃ# | #ʃəndˈɛʃ# | #ʃəndˈɛʃ# {GOLD: #ʃəndˈɔʃə#}
948    | #sˌɑnɡuisˈunɡiɑ# | #sˌɑɲisˈuɲjɑ# | #ʃəɲəʃˈyːɲe# | #ʃə̃ɲəʃˈỹːɲe# | #ʃəɲəʃˈyɲe# | #ʃəɲəʃˈyɲe# {GOLD: #ʃuʃˈuɲə#}
